0.051048,0.134092
0.050882,0.133646
0.051351,0.134381
0.051164,0.132492
0.05148,0.133935
0.051612,0.131661
0.051796,0.132571
0.051646,0.134515
0.052173,0.138098
0.052065,0.133292
0.052572,0.135045
0.05283,0.136456
0.052751,0.135367
0.052587,0.135943
0.052903,0.138421
0.049932,0.124978
0.047025,0.123542
0.047178,0.128025
0.047346,0.129604
0.053522,0.137994
0.053715,0.133143
0.047773,0.126485
0.04803,0.12597
0.047994,0.126345
0.048357,0.128626
0.048406,0.125
0.048431,0.12979
0.048395,0.128018
0.048651,0.129114
0.04875,0.129289
0.048852,0.137215
0.048966,0.129624
0.049607,0.141549
0.055444,0.143745
0.055931,0.131626
0.049426,0.131339
0.049731,0.132381
0.04953,0.130991
0.049797,0.134901
0.04978,0.135616
0.050412,0.137268
0.050295,0.13862
0.05438,0.139875
0.051332,0.137378
0.053996,0.132709
0.050529,0.134709
0.050868,0.137415
0.053937,0.13569
0.051104,0.135576
0.050791,0.136281
0.0519,0.136367
0.051018,0.138156
0.051626,0.138333
0.051211,0.138335
0.05195,0.138208
0.051524,0.137594
0.052846,0.149285
0.058083,0.148511
0.058903,0.153435
0.058464,0.150157
0.052561,0.140476
0.055326,0.140871
0.053311,0.13905
0.052444,0.140152
0.053259,0.139382
0.052713,0.154001
0.058765,0.151741
0.059346,0.156324
0.056506,0.154291
0.05895,0.157705
0.060505,0.15049
0.053513,0.144148
0.053827,0.145007
0.053688,0.143832
0.054075,0.143646
0.053669,0.143014
0.054265,0.145354
0.05393,0.143613
0.054607,0.15294
0.061187,0.152196
0.056419,0.152377
0.055361,0.157573
0.061493,0.148069
0.054699,0.143725
0.058257,0.161617
0.061861,0.154656
0.061037,0.16027
0.057878,0.149207
0.060575,0.156567
0.058182,0.161228
0.057112,0.163217
0.058198,0.152445
0.056443,0.153678
0.057701,0.158061
0.059654,0.154152
0.056566,0.154071
0.063532,0.167539
0.063661,0.164789
0.064042,0.164471
0.056664,0.153076
0.057016,0.154415
0.057045,0.154546
0.057279,0.15649
0.057194,0.161667
0.064973,0.170836
0.065087,0.172591
0.06482,0.171749
0.065992,0.172377
0.065568,0.166385
0.065251,0.168852
0.06576,0.170927
0.065971,0.172225
0.066166,0.172215
0.066683,0.170898
0.06614,0.172165
0.06137,0.158508
0.05933,0.156747
0.059218,0.159719
0.059375,0.159875
0.059647,0.159479
0.059619,0.16241
0.063842,0.163167
0.064322,0.164238
0.065751,0.162863
0.060068,0.160383
0.064979,0.170901
